Date,Type,Contact,Description,Reference,Total,LineAccountCode,LineAccountName,LineDescription,Status,BankTxnID
2023-03-27,RECEIVE,Parliament Skate Shop,,,500.0,258,,Photography work,AUTHORISED,6ceec567-eb4a-4c1d-933a-2b46e2e2825a
2023-03-28,RECEIVE,Corey Nixon,,,150.0,255,,Studio Rental,AUTHORISED,5fddef50-c2dd-4576-b303-d718a5e9353e
2023-03-29,SPEND,Real Estate,,,286.0,469,,Office Rent,AUTHORISED,a01d7eb9-80f4-4ebe-ad3b-703fec371ae6
2023-03-29,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,d35b26f1-c6a8-43bd-b3c0-5c5506a2d4f9
2023-03-29,SPEND,UBER,,,34.69,493,,Uber,AUTHORISED,f73e3b3e-6f28-4753-ab4f-6df5af51bae1
2023-04-03,SPEND,Westpac Bank,,,10.0,404,,Bank Fees,AUTHORISED,0b4534dc-e247-422a-abdd-61daee486872
2023-04-03,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,def7143f-74c0-4dac-bc1b-3982a0a03cb7
2023-04-03,RECEIVE,Parliament Skate Shop,,,500.0,258,,Photography work,AUTHORISED,764b5866-d919-4fba-958e-01eeae6ab253
2023-04-04,RECEIVE,Corey Nixon,,,150.0,255,,Studio Rental,AUTHORISED,bd08fc50-3520-4945-81db-0e3b56d3cf15
2023-04-06,SPEND,Morgan Schoermer,,,163.73,900,,,AUTHORISED,0985e86e-afae-4504-b41e-5942d75f751c
2023-04-11,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,cd05e826-2800-4e5b-b2ae-aa8611ad4ff5
2023-04-11,SPEND,Morgan Schoermer,,,100.0,900,,,AUTHORISED,ee7325a7-10b1-4a26-801a-5de8f76a1adc
2023-04-11,SPEND,Morgan Schoermer,,,100.0,900,,,AUTHORISED,3449491c-18d1-410a-84b7-2aee4fed64c0
2023-04-11,SPEND,Morgan Schoermer,,,100.0,900,,,AUTHORISED,af630414-816b-469a-8e78-a01a537cfecd
2023-04-11,RECEIVE,Corey Nixon,,,150.0,255,,Studio Rental,AUTHORISED,7b055123-f5df-4aa0-b3c8-65848847c513
2023-04-11,RECEIVE,Parliament Skate Shop,,,500.0,258,,Photography work,AUTHORISED,2ba5033d-72fc-4a24-8e87-6051df8e82ef
2023-04-12,SPEND,Morgan Schoermer,,,100.0,900,,,AUTHORISED,0bb893a5-a11c-4221-96fe-c53935d924ab
2023-04-13,SPEND,Morgan Schoermer,,,120.0,900,,,AUTHORISED,c58a0099-05c1-417e-93ae-5730fcdfff8b
2023-04-13,SPEND,Willowbank,,,80.0,420,,Lunch,AUTHORISED,512b3195-ce99-4a5d-a09e-907468faeeea
2023-04-17,RECEIVE,Abyss Distribution,,,1000.0,260,,Commisions Payed,AUTHORISED,a4aea60f-af97-40a3-bb7c-292298e86b47
2023-04-17,RECEIVE,Parliament Skate Shop,,,500.0,258,,Photography work,AUTHORISED,3dc9a1e6-a4ad-4a3f-8c45-6d9ab16117a2
2023-04-18,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,5f078c55-9453-4bbe-80f1-7044617e7adc
2023-04-18,SPEND,R&T Schoermer,,,1000.0,900,,Loan Repayment,AUTHORISED,b74599ca-9c47-4a09-b260-77267f55111c
2023-04-18,SPEND,Morgan Schoermer,,,300.0,900,,,AUTHORISED,93a14821-075c-4d4b-ac11-b33ed67e0814
2023-04-18,RECEIVE,Corey Nixon,,,150.0,255,,Studio Rental,AUTHORISED,a580ee68-0e56-4b19-93bc-e24e15575158
2023-04-24,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,cdaee7bb-2d0c-4579-a290-ccfe64b46e80
2023-04-24,RECEIVE,Parliament Skate Shop,,,500.0,258,,Photography work,AUTHORISED,24f7410d-bdb7-49b4-b9f0-41dc5cd26da2
2023-04-26,RECEIVE,Corey Nixon,,,150.0,255,,Studio Rental,AUTHORISED,8f5cf8ec-5d3f-4dbd-96de-446086dae051
2023-05-01,SPEND,Westpac Bank,,,10.0,404,,Bank Fees,AUTHORISED,4584ad53-326c-4b64-adae-f757ff914604
2023-05-01,SPEND,Morgan Schoermer,,,300.0,900,,,AUTHORISED,b9981114-afe0-47d7-8f34-2a12b2dd817d
2023-05-01,RECEIVE,Parliament Skate Shop,,,500.0,258,,Photography work,AUTHORISED,be432056-176f-40f3-b1ba-7d5b6cfc674d
2023-05-02,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,7c0d9a3e-997f-4eda-b3b5-a99e6f3af431
2023-05-02,SPEND,Morgan Schoermer,,,800.0,900,,,AUTHORISED,94846a64-856a-4435-933b-b3dc1856736b
2023-05-02,SPEND,Morgan Schoermer,,,720.0,900,,,AUTHORISED,05aacc53-7e84-4b2f-82b7-dcc6c275048a
2023-05-02,RECEIVE,Morgan Schoermer,,,2000.0,900,,,AUTHORISED,28baa4a9-b0bb-4bbf-a3f5-b7203ad2ca80
2023-05-02,RECEIVE,Corey Nixon,,,150.0,255,,Studio Rental,AUTHORISED,46dfee4b-17f7-433d-85ed-4cc312951946
2023-05-03,SPEND,Coles,,,38.57,420,,Owner's Lunch,AUTHORISED,fbf77fad-fdaa-4e05-bb85-803e284058be
2023-05-05,SPEND,Nini Guo,,,11.6,420,,Owner's Lunch,AUTHORISED,ad2cb33e-37e8-4cd4-b0fb-8717132dedcc
2023-05-05,SPEND,Liquor Land,,,39.0,453,,Water and Drinks,AUTHORISED,6efced02-face-4aab-ab90-6c95fc11ce08
2023-05-08,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,de8e02af-c68b-4ae0-8216-4eec7167eace
2023-05-08,SPEND,7 11,,,2.3,453,,Water,AUTHORISED,889dece1-e60c-4855-9345-19018d8cefb9
2023-05-08,SPEND,Yardies,,,30.33,420,,Owner's Lunch,AUTHORISED,7e6d837b-117b-4c55-8408-33b177c87ee6
2023-05-08,SPEND,Yardie's,,,20.22,420,,Owner's Lunch,AUTHORISED,6d39f8da-eea3-4cda-8e2e-8450870b7145
2023-05-08,SPEND,UBER,,,21.05,493,,Uber,AUTHORISED,8698a44f-0c97-4da3-8d3a-5ec4bec72984
2023-05-08,SPEND,UBER,,,16.12,493,,Uber,AUTHORISED,72436c38-2906-4527-8d6d-593e3e07ad63
2023-05-08,SPEND,Mc Donald's,,,16.45,420,,Owner's Lunch,AUTHORISED,4e3d3db6-fd3a-4fe5-b326-7afd093e6e4d
2023-05-08,SPEND,Cobbler Bar,,,140.0,420,,Lunch,AUTHORISED,0df88201-996b-4ad3-94c9-47ad184d4dec
2023-05-08,SPEND,GYG,,,45.2,420,,Owner's Lunch,AUTHORISED,5b126453-76e8-4b2f-907e-a4430f3c51f6
2023-05-08,SPEND,Golden BBQ,,,37.9,420,,Owner's Lunch,AUTHORISED,d40fcdb5-18b8-4383-bb15-fb65117de09c
2023-05-08,SPEND,Yardie's,,,15.57,420,,Owner's Lunch,AUTHORISED,68cb62ba-c690-44a5-b443-d3e72935038a
2023-05-08,RECEIVE,Parliament Skate Shop,,,500.0,258,,Photography work,AUTHORISED,31a5c55a-a683-41d0-add2-97ae79b64ede
2023-05-09,SPEND,Big W,,,29.95,461,,,AUTHORISED,152ace88-cccf-4228-85ea-bcaa694a3cb8
2023-05-09,RECEIVE,Corey Nixon,,,150.0,255,,Studio Rental,AUTHORISED,a7741576-927e-44f1-811c-912a57ec4050
2023-05-15,RECEIVE,Parliament Skate Shop,,,500.0,258,,Photography work,AUTHORISED,fd85ee77-ecb0-48c6-bb05-d21e02153a48
2023-05-16,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,eae8efb3-1e48-4890-8ae7-f7dbbfb9a8c9
2023-05-16,RECEIVE,Abyss Distribution,,,1000.0,260,,Commisions Payed,AUTHORISED,bb125336-782b-4965-8465-b1847e1123ed
2023-05-16,SPEND,BP,,,26.02,449,,Fuel,AUTHORISED,a71d2cfc-8912-45a7-89d8-110629f09577
2023-05-16,RECEIVE,Corey Nixon,,,150.0,255,,Studio Rental,AUTHORISED,19889860-62c1-4320-aa37-cf82583d789d
2023-05-17,SPEND,Office Works,,,23.08,461,,Printing,AUTHORISED,560e25b1-81f9-4a12-afa1-29cefe9e8c02
2023-05-18,SPEND,Aldi,,,27.29,453,,Water,AUTHORISED,8c89e80a-a1dd-4e06-9bb8-b4ad597c541b
2023-05-19,SPEND,Milneys,,,10.15,493,,Lunch While Travelling,AUTHORISED,677b751d-ac06-461b-a9a0-cecdb17758b4
2023-05-19,SPEND,Milneys,,,6.15,493,,Lunch While Travelling,AUTHORISED,560b8bfb-9936-4414-8831-49b284fcb564
2023-05-19,SPEND,Milneys,,,18.15,493,,Lunch While Travelling,AUTHORISED,3a243419-47e0-4944-b72b-836663009e5f
2023-05-19,SPEND,F Jam,,,19.29,493,,Lunch While Travelling,AUTHORISED,7fefa778-5940-4dee-8e5f-86d41c7819d5
2023-05-22,SPEND,Paradise Alley,,,11.18,493,,,AUTHORISED,90edd8e3-c44d-4428-83cb-4402eb278be0
2023-05-22,SPEND,Paradise Alley,,,50.83,493,,,AUTHORISED,d640fa00-6224-40ba-af7f-d49b4046fa52
2023-05-22,SPEND,Paradise Alley,,,57.94,493,,,AUTHORISED,df2a1d2c-c56c-4292-b97f-05fbab8fadbf
2023-05-22,SPEND,The Great Eastern,,,23.84,493,,Melbourne Trip,AUTHORISED,f1b884eb-56b7-472d-b6dd-07c96ed15559
2023-05-22,SPEND,Shunjinko,,,37.4,493,,Lunch,AUTHORISED,fc29e47e-1321-4278-8b13-10f4948461d2
2023-05-22,SPEND,Melb Airport,,,7.99,493,,Travel Food,AUTHORISED,d433b09e-d490-41b3-9670-593480305c3b
2023-05-22,SPEND,SQ,,,38.08,493,,Food Travel,AUTHORISED,7a45795f-8dc3-4ec4-9296-86755879e609
2023-05-22,SPEND,Marios,,,78.51,493,,Food,AUTHORISED,380f1405-cfbe-4817-a961-49bf6696808e
2023-05-22,SPEND,UBER,,,23.8,493,,Uber,AUTHORISED,3ccb4ce4-4a29-489e-bd1a-4c07d5ca7361
2023-05-22,SPEND,Maxims,,,7.71,493,,Lunch,AUTHORISED,5a042b17-6209-422f-985c-494e729937b5
2023-05-22,SPEND,Dooboo,,,43.83,493,,Food,AUTHORISED,77f88bff-0250-4b79-8e75-86ddd6fdd78f
2023-05-22,SPEND,Music Room,,,22.15,493,,Travel Food,AUTHORISED,7d2c7b6a-3fbd-47c3-9b86-99038981a2f0
2023-05-22,SPEND,Fortress,,,22.0,493,,Food Travel,AUTHORISED,0d1bd15e-9170-4f02-9cd5-a09dab38437c
2023-05-22,SPEND,N Lee Bakery,,,22.9,493,,Food Travel,AUTHORISED,79e598b9-c83a-4c10-97f9-d50ccf730343
2023-05-22,SPEND,Chicken Corner,,,6.08,493,,Food Travel,AUTHORISED,70f17e7e-c8aa-49d3-82f8-cb1a1966c858
2023-05-22,SPEND,Dragos,,,3.05,493,,Scooter Hire,AUTHORISED,15053c54-7536-4de2-b1b4-9e02750a2287
2023-05-22,SPEND,Fortress,,,25.0,420,,Lunch,AUTHORISED,5787c1ff-985e-4e6b-adc1-e9a59a8ffa21
2023-05-22,SPEND,UBER,,,12.0,493,,Uber,AUTHORISED,9bf7464e-176f-4843-9b6d-c08d5f0fc7f8
2023-05-22,SPEND,7 11,,,3.0,493,,Water,AUTHORISED,df135997-7fa1-4d3c-b310-d4150ec6af39
2023-05-22,SPEND,Wise Account,,,108.64,310,,Stock,AUTHORISED,cb370a9d-6ac4-44c6-bb5d-eb2a85c30fba
2023-05-22,RECEIVE,Dan Johnson,,,200.0,200,,,AUTHORISED,2dae7c6b-566f-46f9-adbc-4b0c49308e0c
2023-05-22,RECEIVE,Parliament Skate Shop,,,500.0,258,,Photography work,AUTHORISED,732bc917-aef6-43a6-870f-2a1c4c567919
2023-05-23,SPEND,Yardies,,,10.11,420,,Owner's Lunch,AUTHORISED,2d06d758-7567-4e0b-9802-02dcdd7032a2
2023-05-23,SPEND,UBER,,,9.1,493,,,AUTHORISED,420d4723-6cbb-44aa-89f5-245d4c5769e5
2023-05-23,SPEND,UBER,,,48.91,493,,Uber,AUTHORISED,cafd8933-959f-478a-b91e-672ab3d58f81
2023-05-23,SPEND,Think Asia,,,22.9,493,,Food ,AUTHORISED,4cc2ce75-05c2-4b1b-9fef-78cb22002726
2023-05-23,SPEND,Jetstar,,,36.12,493,,Flitghs,AUTHORISED,328e889b-b2c3-4d77-a20b-a65896951b58
2023-05-23,RECEIVE,Corey Nixon,,,150.0,255,,,AUTHORISED,cf3034c5-4a02-4ff8-b8c5-a40ff356df3a
2023-05-24,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,6133faa1-f2ec-4090-bc2d-ce4ec27d1db0
2023-05-24,SPEND,Morgan Schoermer,,,438.7,900,,,AUTHORISED,6d45b638-19e9-45dd-83b7-81e7de65d79e
2023-05-24,SPEND,UBER,,,36.81,493,,Uber,AUTHORISED,ab5d77b8-f229-4ba0-b0dc-276a7ebe3d5f
2023-05-24,SPEND,PJs Roast,,,5.5,420,,Owner's Lunch,AUTHORISED,dd255845-8fd6-434c-8c54-28c564b0ba8b
2023-05-24,SPEND,GYG,,,14.4,420,,Owner's Lunch,AUTHORISED,6f10e41d-fb26-43f1-8426-de8e2a179362
2023-05-25,SPEND,Bunnings,,,35.53,473,,,AUTHORISED,4ab1eb2c-f657-4592-9119-c346bb515592
2023-05-25,SPEND,PJs Roast,,,8.0,420,,Owner's Lunch,AUTHORISED,e3cbfe43-d09e-45e9-a3ca-efcbfc6344ad
2023-05-25,SPEND,BP,,,3.6,449,,Fuel,AUTHORISED,6d139eac-4025-4390-8ff3-b44951903aa8
2023-05-26,RECEIVE,Morgan Schoermer,,,2000.0,900,,,AUTHORISED,7ab7439a-b618-4fca-9c92-6ed388b51631
2023-05-26,SPEND,Morgan Schoermer,,,2000.0,900,,,AUTHORISED,6669bde5-5543-4c79-9ce7-93e582524c7d
2023-05-26,SPEND,Hungry Jacks,,,14.05,420,,Lunch,AUTHORISED,be0d5107-ea69-4f85-aabc-fc67ceef360f
2023-05-26,SPEND,Coles,,,3.0,420,,Lunch,AUTHORISED,b84a64e4-359a-4231-92a0-b3de77713cb2
2023-05-26,SPEND,PJs Roast,,,4.0,420,,Owner's Lunch,AUTHORISED,864ab9dd-545b-49d0-9557-bcfa1927b985
2023-05-29,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,bd2c15e0-abe9-4ced-9090-d371368e8450
2023-05-29,SPEND,Mc Donald's,,,11.65,900,,,AUTHORISED,fb6af137-a095-44d2-88d3-f3690bf2c6aa
2023-05-29,SPEND,Tanwells,,,20.0,493,,Food,AUTHORISED,9be32214-8717-4ccd-847a-72f40797077e
2023-05-29,SPEND,Spotlight,,,16.0,310,,Fabric Dyes,AUTHORISED,195a8c15-b7ea-426d-94c7-bf0c3d12c97d
2023-05-29,SPEND,Big W,,,46.0,429,,Photo Studio Props,AUTHORISED,4a37e7bb-7622-4682-94d8-a4d4eeba5364
2023-05-29,SPEND,KFC,,,15.95,420,,Meals,AUTHORISED,ba00f651-e489-40cc-8106-5de26980ed41
2023-05-29,SPEND,Coles Express,,,65.58,449,,Fuel,AUTHORISED,fbe295c2-a1d9-4fdc-b407-80bf4e8c8507
2023-05-29,SPEND,Coles Express,,,38.15,449,,Fuel,AUTHORISED,2ff97692-83d9-46c4-9ee1-67c17cfcf421
2023-05-29,SPEND,Coles Express,,,20.0,449,,Fuel,AUTHORISED,8f6426f3-ebc3-466d-9f14-6bf40850daae
2023-05-29,SPEND,BP,,,160.0,449,,Fuel,AUTHORISED,a3800d8f-68d9-43b9-a306-0113d503f053
2023-05-29,SPEND,Coles,,,5.0,420,,Directors Lunch,AUTHORISED,7b15c026-1fe1-4bae-bbcf-f3ae8061d2d7
2023-05-29,RECEIVE,Parliament Skate Shop,,,500.0,258,,Photography work,AUTHORISED,da1c8d15-f32b-4508-874b-e6b0c471132c
2023-05-30,SPEND,Coles,,,108.49,420,,meals,AUTHORISED,dc067e05-757b-4be6-83b0-4577a47c71c3
2023-05-30,SPEND,BP,,,79.99,449,,Fuel,AUTHORISED,047c4d66-fef5-4ab7-aca7-93c398713249
2023-05-30,RECEIVE,UZi,,,400.0,200,,Sales,AUTHORISED,72f51fd4-1efd-42e4-a188-393e26d95fee
2023-05-30,SPEND,Virgin Airlines,,,12.0,493,,Meals,AUTHORISED,6ce380a0-f21a-48b3-8b73-bbe99f9269d0
2023-05-30,SPEND,Hudson Corner,,,100.0,420,,,AUTHORISED,084897ba-59a4-4230-bad6-51b0475c4c96
2023-05-30,RECEIVE,Corey Nixon,,,150.0,255,,Studio Rental,AUTHORISED,3ae515f6-7a2d-4563-8247-b92a400a3e07
2023-05-30,RECEIVE,Wise Account,,,108.64,900,,Refund,AUTHORISED,7c0075c9-1e93-41e6-b4b7-054907f1cecc
2023-05-31,SPEND,LINKT,,,32.79,493,,Tolls,AUTHORISED,61907c0f-1210-483b-8b10-138a21ca222d
2023-05-31,RECEIVE,UZi,,,100.0,200,,Sales,AUTHORISED,677f5d95-a265-4720-8a87-376ce76dcd34
2023-05-31,SPEND,Louie Bell,,,11.95,420,,,AUTHORISED,4e87c1cd-8813-4786-b7c0-758b11239c1c
2023-06-01,SPEND,Westpac Bank,,,10.0,404,,Bank Fees,AUTHORISED,06489e22-983a-49a2-bf4a-cf1027ef4b39
2023-06-01,SPEND,Uniqlo,,,199.5,429,,Samples,AUTHORISED,43261a15-8301-479c-ac5a-8840063714d2
2023-06-02,SPEND,LINKT,,,9.68,493,,,AUTHORISED,2b63c40e-5306-48f9-9c14-4d205e83e23d
2023-06-05,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,5fc8d197-acb1-4f4f-8dbb-662bd9218506
2023-06-05,SPEND,Optus,,,60.0,489,,Phone Bill,AUTHORISED,4ffd7afe-2fde-4979-ad6b-589387e390ca
2023-06-05,SPEND,Rayshays,,,28.45,493,,Meals,AUTHORISED,e99cc649-e6b8-43d7-9e47-6ecba7720285
2023-06-05,SPEND,LINKT,,,32.22,493,,,AUTHORISED,f1156871-0ca5-4548-af39-2ace4bdbf442
2023-06-05,SPEND,LINKT,,,9.18,493,,,AUTHORISED,8b3a7af3-4c95-4867-8420-e0929b602327
2023-06-05,RECEIVE,Parliament Skate Shop,,,500.0,258,,Photography work,AUTHORISED,4d5aabbb-ec98-422e-8198-741983c3435e
2023-06-06,SPEND,Big W,,,12.0,461,,,AUTHORISED,fcdb4fde-7f98-46f6-a08d-813e2f89534d
2023-06-06,SPEND,Louie Bell,,,39.95,420,,Meals,AUTHORISED,9b5924d6-e1d0-456c-b624-6576d83ac625
2023-06-06,RECEIVE,Corey Nixon,,,150.0,255,,Studio Rental,AUTHORISED,b641b31f-5a0a-40e0-90a5-d590390c1bed
2023-06-07,SPEND,UBER,,,124.02,493,,Uber,AUTHORISED,dfbea003-cada-4d22-bbce-408dccaeb0c9
2023-06-07,SPEND,Mc Donald's,,,20.35,420,,Meals,AUTHORISED,39712f0c-c1a0-4b2f-9c8f-c0dd699344ed
2023-06-09,RECEIVE,Morgan Schoermer,,,2000.0,200,,Market,AUTHORISED,39455eb2-ee65-4760-b402-f2a1d4ad209f
2023-06-09,SPEND,Amazing Transfer,,,51.8,310,,,AUTHORISED,9456d8c9-b10d-477e-8e81-07568f903624
2023-06-09,RECEIVE,Morgan Schoermer,,,1000.0,900,,,AUTHORISED,0e5e1f30-c145-479d-88c6-c8b337627825
2023-06-09,SPEND,Morgan Schoermer,,,300.0,900,,,AUTHORISED,df616b54-f35e-40f8-aea0-8563df5707d6
2023-06-12,SPEND,Real Estate,,,700.0,469,,Office Rent,AUTHORISED,802b7eca-389a-421a-943f-db93ef62b1a4
2023-06-12,SPEND,Cathay Pacific,,,2135.58,494,,Flights,AUTHORISED,6e199e83-3980-4013-9368-b84616d41f21
2023-06-12,SPEND,Expedia,,,249.85,494,,China Production Trip,AUTHORISED,4c5eac7f-ce6d-4c0f-b4a5-97dd24c782b3
2023-06-12,RECEIVE,Parliament Skate Shop,,,500.0,258,,Photography work,AUTHORISED,6192828a-f798-4b6b-be3b-ddfc20081a67
2023-06-12,SPEND,Morgan Schoermer,,,300.0,900,,,AUTHORISED,d2bac319-8dba-436e-a704-f8fb3f6d25fc
2023-06-12,SPEND,Morgan Schoermer,,,400.0,900,,,AUTHORISED,cf78d6fd-5ab4-4bb5-8347-ea7a3d93a4cf
2023-06-13,SPEND,Office Works,,,1.19,453,,Paper,AUTHORISED,a5789982-2eee-4ca1-8c74-b41e6d0a880b
2023-06-13,RECEIVE,Morgan Schoermer,,,1450.0,200,,Market Sales,AUTHORISED,f7432049-f963-41ba-90fa-ea1b262b6d40
2023-06-13,SPEND,Sydney Airport,,,5.99,493,,Meals,AUTHORISED,5fabfa4e-01b3-4196-9960-96fed8bde034
2023-06-13,RECEIVE,Corey Nixon,,,150.0,255,,Rent,AUTHORISED,f20a8c5b-0263-4cca-aa6c-c38ea41ea734
2023-06-14,SPEND,Mc Donald's,,,5.25,493,,Meals,AUTHORISED,73428560-7e66-445f-8262-9642fe7f13d4
2023-06-15,SPEND,Morgan Schoermer,,,400.0,900,,,AUTHORISED,2d5e063d-3219-40be-bc38-e4dd48530376
2023-06-16,SPEND,Morgan Schoermer,,,5.0,310,,Cash Withdrawl Cost of Goods,AUTHORISED,7afa9db6-f0cb-4d6c-b601-8bf5d7aa9647
2023-06-16,SPEND,Morgan Schoermer,,,5.0,310,,Cash Withdrawl Cost of Goods,AUTHORISED,e879a201-8857-4035-b0f6-83837abe8477
2023-06-16,SPEND,Morgan Schoermer,,,534.61,310,,Stock Purchase,AUTHORISED,99f5bcf1-adaf-4d77-bee0-6634a0179934
2023-06-16,SPEND,Morgan Schoermer,,,213.42,310,,Stock Purchase,AUTHORISED,701d827e-931c-4f79-940e-6bbe285d37c3
2023-06-16,RECEIVE,Corey Nixon,,,1000.0,255,,Rental,AUTHORISED,b6a9e836-f98c-4087-b2c1-2237ce6e9b97
2023-06-19,SPEND,Morgan Schoermer,,,5.0,310,,Cash Withdrawl Cost of Goods,AUTHORISED,54fcd391-6e52-4b1d-8ebb-5b9dad67621d
2023-06-19,SPEND,Morgan Schoermer,,,5.0,310,,Cash Withdrawl Cost of Goods,AUTHORISED,a4150cd8-3cf8-4edb-bf49-b0a5273017e9
2023-06-19,SPEND,Morgan Schoermer,,,5.0,310,,Cash Withdrawl Cost of Goods,AUTHORISED,9092fb0e-4b2c-4cea-9ddd-6d647f3e0b82
2023-06-19,SPEND,Morgan Schoermer,,,422.59,310,,Stock Purchase,AUTHORISED,a33a4846-f700-43c9-81c4-517ebf80f7ca
2023-06-19,SPEND,Morgan Schoermer,,,211.29,310,,Stock Purchase,AUTHORISED,161d91e3-e1a7-48ae-9973-82c5c5510a5c
2023-06-19,SPEND,Morgan Schoermer,,,211.29,310,,Stock Purchase,AUTHORISED,b50a4e5f-225f-45f5-91bd-101adf7277a6
2023-06-19,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,6782be94-941a-486a-af8f-1f796afbfd66
2023-06-19,SPEND,Express Vpn,,,19.94,485,,VPN,AUTHORISED,10de94bb-0270-487e-acb1-e421eaefa62a
2023-06-19,RECEIVE,Parliament Skate Shop,,,500.0,258,,Photography work,AUTHORISED,047282de-a78e-43e8-9179-c1f420abb271
2023-06-20,RECEIVE,Corey Nixon,,,150.0,255,,Studio Rental,AUTHORISED,723a8bf5-39ef-46a7-9c8c-07fc4fa47dd8
2023-06-21,SPEND,UBER,,,30.55,493,,Uber,AUTHORISED,abe35472-3a17-41d6-9cc0-b5188071d8da
2023-06-22,SPEND,East to West Hong Kong,,,45.53,494,,,AUTHORISED,db6dfddb-5b80-404a-bec0-db5e23036e8d
2023-06-23,SPEND,Bear Boy Cafe,,,58.99,420,,,AUTHORISED,5e91139e-90f7-45dc-be86-54432889b6a3
2023-06-23,RECEIVE,Abyss Distribution,,,1000.0,260,,,AUTHORISED,0b2a16cb-335a-4222-bac6-e9d2176d0e5f
2023-06-26,SPEND,Westpac Bank,,,5.0,404,,,AUTHORISED,f280b11c-657b-41d8-b3b1-68c24f7e00df
2023-06-26,SPEND,ATM,,,182.99,494,,,AUTHORISED,5b311cd2-ac66-49bd-90fd-3ebd4b7399b1
2023-06-26,SPEND,R&T Schoermer,,,1000.0,900,,Loan Repayment,AUTHORISED,c75ae868-4c61-4cfa-af03-6012ec6f5ae4
2023-06-26,SPEND,Morgan Schoermer,,,83.21,900,,,AUTHORISED,306a052d-d4d4-4a2b-9f51-84e8df18b782
2023-06-26,SPEND,Hotel,,,181.01,494,,Hotel Authorization,AUTHORISED,18653bcf-8e02-47d7-8815-4a6aaa619883
2023-06-26,SPEND,Amazing Transfer,,,61.6,310,,,AUTHORISED,a85903f7-30b2-4317-9bae-0b9da46fbb26
2023-06-26,SPEND,UBER,,,44.63,493,,Uber,AUTHORISED,03378ab7-482e-4f27-980f-c62c852196b6
2023-06-26,SPEND,Virgin Airlines,,,5.0,493,,Meals,AUTHORISED,b20723a6-af77-419c-af5f-d06cc83aed86
2023-06-26,SPEND,UBER,,,4.24,493,,,AUTHORISED,2ab28019-a737-4a01-8f86-092a747f4720
2023-06-26,RECEIVE,Morgan Schoermer,,,950.0,200,,Market,AUTHORISED,09199674-0100-4e15-bb1a-3f59d82183f3
2023-06-26,RECEIVE,Parliament Skate Shop,,,500.0,258,,Photography work,AUTHORISED,3f439e8d-2852-49d0-b88b-1e8af2aacb6e
2023-06-27,SPEND,Irvins,,,16.83,494,,Food,AUTHORISED,6aef924e-4172-4928-bbb3-8d04d25a2109
2023-06-27,RECEIVE,Corey Nixon,,,150.0,255,,Studio Rental,AUTHORISED,806bd1d4-7a0b-47c0-9764-2bf6ad0927de
2023-06-29,SPEND,Real Estate,,,350.0,469,,Office Rent,AUTHORISED,afd432c2-b7bd-4f83-82b2-302a0b1ae54b
2023-06-30,SPEND,S.S.I.T.C.V. FARO PRT,,,60.54,494,,,AUTHORISED,ee704808-cc9a-4de6-abb8-7432d111599b
2023-07-19,SPEND,Bear Boy Cafe,,,60.0,420,,Owners Lunch,AUTHORISED,138c2f31-e31c-4667-8277-a1317f4a09bc
2023-07-19,SPEND,Wise Account,,,484.11,310,,Super Buy Freight Forward China - Freight,AUTHORISED,51324478-fc4a-46b9-9a10-d376764087df
2023-07-19,RECEIVE,Morgan Schoermer,,,294.39,200,,Cash from NOS sale,AUTHORISED,ea8cd9af-7e66-464e-ae35-77507fe428ca
2023-07-19,SPEND,LINKT,,,36.08,493,,Rental Car Tolls,AUTHORISED,087ae8db-3883-4d96-935f-e0144aeea169
2023-07-20,RECEIVE,Nathalie Capello,,,75.0,200,,Cash from NOS sale,AUTHORISED,af89b87f-c36e-480b-977b-8a145850c932
2023-07-21,SPEND,Facebook Meta,,,3.44,400,,Ads Payment,AUTHORISED,7345999b-26ab-445e-ab9a-7c4e16c4f538
2023-07-24,RECEIVE,Morgan Schoermer,,,350.0,900,,,AUTHORISED,ff70e9e5-f1d3-40b5-b08e-7774f5c10c5b
2023-07-24,SPEND,Apple,,,29.98,485,,,AUTHORISED,6373da5c-7456-4aaa-80b8-54a350ddeeec
2023-07-24,SPEND,Apple,,,14.99,485,,,AUTHORISED,9c8a4af9-0076-472d-885c-81f8dc04a4af
2023-07-24,SPEND,Wise Account,,,300.0,310,,,AUTHORISED,bb299b6f-01e1-4279-9939-6ba123610607
2023-07-24,RECEIVE,O'neil Enterprises,,,200.0,265,,,AUTHORISED,25d1c104-dc65-446c-9e36-8d8eb68d74c0
